file	graph_id	defect	severity	detail
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase	UNREACHABLE_FROM_TRAIT	WARN	node_id='dyp_peroxidase' label='DyP-type peroxidase' type=GENE_OR_PROTEIN — in an island with no path to lignin_degradation_trait
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase	UNREACHABLE_FROM_TRAIT	WARN	node_id='manganese_peroxidase' label='manganese peroxidase' type=GENE_OR_PROTEIN — in an island with no path to lignin_degradation_trait
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase	UNREACHABLE_FROM_TRAIT	WARN	node_id='lignin_peroxidase' label='lignin peroxidase' type=GENE_OR_PROTEIN — in an island with no path to lignin_degradation_trait
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase	UNREACHABLE_FROM_TRAIT	WARN	node_id='lignin_depolymerization' label='lignin depolymerization' type=BIOLOGICAL_PROCESS — in an island with no path to lignin_degradation_trait
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase	UNREACHABLE_FROM_TRAIT	WARN	node_id='mn2_ion' label='Mn2+' type=CHEMICAL — in an island with no path to lignin_degradation_trait
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase	UNREACHABLE_FROM_TRAIT	WARN	node_id='mn3_oxidant' label='Mn3+ diffusible oxidant' type=CHEMICAL — in an island with no path to lignin_degradation_trait
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase	UNREACHABLE_FROM_TRAIT	WARN	node_id='small_molecule_mediators' label='small-molecule mediators' type=CHEMICAL — in an island with no path to lignin_degradation_trait
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase	UNREACHABLE_FROM_TRAIT	WARN	node_id='beta_o4_bond' label='beta-O-4 aryl ether bond' type=CHEMICAL — in an island with no path to lignin_degradation_trait
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase	UNREACHABLE_FROM_TRAIT	WARN	node_id='ca_cb_bond' label='Calpha-Cbeta bond' type=CHEMICAL — in an island with no path to lignin_degradation_trait
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase	FRAGMENTED_GRAPH	WARN	components=4 of 13 node(s) (sizes: 5, 3, 3, 2) — one record, several unrelated mechanisms
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth	UNREACHABLE_FROM_TRAIT	WARN	node_id='respiratory_electron_transport' label='respiratory electron transport chain' type=BIOLOGICAL_PROCESS — in an island with no path to metabolism_trait
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth	UNREACHABLE_FROM_TRAIT	WARN	node_id='proton_motive_force' label='proton motive force' type=STATE — in an island with no path to metabolism_trait
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth	UNREACHABLE_FROM_TRAIT	WARN	node_id='atp_synthase' label='ATP synthase' type=GENE_OR_PROTEIN — in an island with no path to metabolism_trait
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth	UNREACHABLE_FROM_TRAIT	WARN	node_id='atp_production' label='ATP production' type=BIOLOGICAL_PROCESS — in an island with no path to metabolism_trait
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth	UNREACHABLE_FROM_TRAIT	WARN	node_id='respiration_energy_cost' label='respiration energy demand' type=BIOLOGICAL_PROCESS — in an island with no path to metabolism_trait
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth	UNREACHABLE_FROM_TRAIT	WARN	node_id='carbon_use_efficiency' label='carbon use efficiency' type=QUALITY — in an island with no path to metabolism_trait
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth	UNREACHABLE_FROM_TRAIT	WARN	node_id='substrate_complexity' label='substrate complexity' type=QUALITY — in an island with no path to metabolism_trait
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth	UNREACHABLE_FROM_TRAIT	WARN	node_id='metabolic_energy_cost' label='energetic cost of metabolism' type=QUALITY — in an island with no path to metabolism_trait
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth	FRAGMENTED_GRAPH	WARN	components=4 of 14 node(s) (sizes: 6, 4, 2, 2) — one record, several unrelated mechanisms
data/traits/metabolism/respiration.yaml	respiration_electron_acceptor_energy_conservation	INCONSISTENT_NODE_TYPE	WARN	node_id='terminal_electron_acceptor' type=CHEMICAL here — also MOLECULAR_FUNCTION×2 elsewhere in the corpus
data/traits/metabolism/substrate_level_phosphorylation.yaml	substrate_level_phosphorylation_direct_atp	UNREACHABLE_FROM_TRAIT	WARN	node_id='high_energy_phosphorylated_intermediate' label='high-energy phosphorylated intermediate' type=CHEMICAL — in an island with no path to substrate_level_phosphorylation_trait
data/traits/metabolism/substrate_level_phosphorylation.yaml	substrate_level_phosphorylation_direct_atp	UNREACHABLE_FROM_TRAIT	WARN	node_id='adp' label='ADP' type=CHEMICAL — in an island with no path to substrate_level_phosphorylation_trait
data/traits/metabolism/substrate_level_phosphorylation.yaml	substrate_level_phosphorylation_direct_atp	UNREACHABLE_FROM_TRAIT	WARN	node_id='kinase_reaction' label='kinase reaction' type=MOLECULAR_FUNCTION — in an island with no path to substrate_level_phosphorylation_trait
data/traits/metabolism/substrate_level_phosphorylation.yaml	substrate_level_phosphorylation_direct_atp	UNREACHABLE_FROM_TRAIT	WARN	node_id='atp' label='ATP' type=CHEMICAL — in an island with no path to substrate_level_phosphorylation_trait
data/traits/metabolism/substrate_level_phosphorylation.yaml	substrate_level_phosphorylation_direct_atp	UNREACHABLE_FROM_TRAIT	WARN	node_id='acetyl_phosphate' label='acetyl phosphate' type=CHEMICAL — in an island with no path to substrate_level_phosphorylation_trait
data/traits/metabolism/substrate_level_phosphorylation.yaml	substrate_level_phosphorylation_direct_atp	UNREACHABLE_FROM_TRAIT	WARN	node_id='acetate_kinase' label='acetate kinase' type=GENE_OR_PROTEIN — in an island with no path to substrate_level_phosphorylation_trait
data/traits/metabolism/substrate_level_phosphorylation.yaml	substrate_level_phosphorylation_direct_atp	UNREACHABLE_FROM_TRAIT	WARN	node_id='acetate' label='acetate' type=CHEMICAL — in an island with no path to substrate_level_phosphorylation_trait
data/traits/metabolism/substrate_level_phosphorylation.yaml	substrate_level_phosphorylation_direct_atp	FRAGMENTED_GRAPH	WARN	components=3 of 13 node(s) (sizes: 6, 5, 2) — one record, several unrelated mechanisms
data/traits/morphology/axially_filamented.yaml	axially_filamented_periplasmic_flagella	INCONSISTENT_NODE_TYPE	WARN	node_id='periplasmic_flagella' type=CELLULAR_LOCALIZATION here — also ORGANELLE×2 elsewhere in the corpus
data/traits/morphology/bacillus_shaped.yaml	bacillus_shaped_rod_elongation	INCONSISTENT_NODE_TYPE	WARN	node_id='rod_complex' type=GENE_OR_PROTEIN here — also PATHWAY×2 elsewhere in the corpus
data/traits/morphology/cell_length.yaml	cell_length_division_growth_control	INCONSISTENT_NODE_TYPE	WARN	node_id='ftsz_ring' type=GENE_OR_PROTEIN here — also CELLULAR_LOCALIZATION×2 elsewhere in the corpus
data/traits/morphology/cell_length.yaml	cell_length_division_growth_control	INCONSISTENT_NODE_TYPE	WARN	node_id='elongasome' type=GENE_OR_PROTEIN here — also CELLULAR_LOCALIZATION×1 elsewhere in the corpus
data/traits/morphology/cell_length_medium.yaml	cell_length_medium_growth_rate	INCONSISTENT_NODE_TYPE	WARN	node_id='rod_complex' type=PATHWAY here — also GENE_OR_PROTEIN×3 elsewhere in the corpus
data/traits/morphology/cell_length_medium.yaml	cell_length_medium_growth_rate	INCONSISTENT_NODE_TYPE	WARN	node_id='rod_shape' type=TRAIT here — also QUALITY×1 elsewhere in the corpus
data/traits/morphology/cell_shape.yaml	cell_shape_peptidoglycan_cytoskeleton	INCONSISTENT_NODE_TYPE	WARN	node_id='rod_complex' type=PATHWAY here — also GENE_OR_PROTEIN×3 elsewhere in the corpus
data/traits/morphology/cell_shape.yaml	cell_shape_peptidoglycan_cytoskeleton	INCONSISTENT_NODE_TYPE	WARN	node_id='rod_shape' type=QUALITY here — also TRAIT×1 elsewhere in the corpus
data/traits/morphology/cell_width_very_small.yaml	cell_width_very_small_streamlining	INCONSISTENT_NODE_TYPE	WARN	node_id='rod_complex' type=GENE_OR_PROTEIN here — also PATHWAY×2 elsewhere in the corpus
data/traits/morphology/ellipsoidal.yaml	ellipsoidal_ovococcal_elongation	INCONSISTENT_NODE_TYPE	WARN	node_id='elongasome' type=GENE_OR_PROTEIN here — also CELLULAR_LOCALIZATION×1 elsewhere in the corpus
data/traits/morphology/flask_shaped.yaml	flask_shaped_asymmetric_polar_growth	INCONSISTENT_NODE_TYPE	WARN	node_id='bactofilin_lmdc_module' type=PATHWAY here — also GENE_OR_PROTEIN×1 elsewhere in the corpus
data/traits/morphology/fusiform_shaped.yaml	fusiform_shaped_tapered_polar_growth	INCONSISTENT_NODE_TYPE	WARN	node_id='elongasome' type=CELLULAR_LOCALIZATION here — also GENE_OR_PROTEIN×2 elsewhere in the corpus
data/traits/morphology/motile.yaml	motile_energy_dependent_locomotion	INCONSISTENT_NODE_TYPE	WARN	node_id='type_iv_pilus' type=GENE_OR_PROTEIN here — also CELLULAR_LOCALIZATION×1 elsewhere in the corpus
data/traits/morphology/motile.yaml	motile_energy_dependent_locomotion	INCONSISTENT_NODE_TYPE	WARN	node_id='twitching_motility' type=BIOLOGICAL_PROCESS here — also TRAIT×1 elsewhere in the corpus
data/traits/morphology/motility.yaml	motility_locomotion_machinery	INCONSISTENT_NODE_TYPE	WARN	node_id='type_iv_pilus' type=GENE_OR_PROTEIN here — also CELLULAR_LOCALIZATION×1 elsewhere in the corpus
data/traits/morphology/motility.yaml	motility_locomotion_machinery	INCONSISTENT_NODE_TYPE	WARN	node_id='twitching_motility' type=TRAIT here — also BIOLOGICAL_PROCESS×1 elsewhere in the corpus
data/traits/morphology/orange_pigmented.yaml	orange_pigmented_carotenoid_accumulation	INCONSISTENT_NODE_TYPE	WARN	node_id='oxidative_stress' type=ENVIRONMENTAL_FACTOR here — also BIOLOGICAL_PROCESS×4 elsewhere in the corpus
data/traits/morphology/ovoid_shaped.yaml	ovoid_shaped_midcell_pg_assembly	INCONSISTENT_NODE_TYPE	WARN	node_id='ftsz_ring' type=CELLULAR_LOCALIZATION here — also GENE_OR_PROTEIN×1 elsewhere in the corpus
data/traits/morphology/ring_shaped.yaml	ring_shaped_curved_growth_closure	INCONSISTENT_NODE_TYPE	WARN	node_id='bactofilin_lmdc_module' type=GENE_OR_PROTEIN here — also PATHWAY×1 elsewhere in the corpus
data/traits/morphology/rod_shaped.yaml	rod_shaped_mreB_peptidoglycan	INCONSISTENT_NODE_TYPE	WARN	node_id='rod_complex' type=GENE_OR_PROTEIN here — also PATHWAY×2 elsewhere in the corpus
data/traits/morphology/spiral_shaped.yaml	spiral_shaped_curvature_mechanisms	INCONSISTENT_NODE_TYPE	WARN	node_id='periplasmic_flagella' type=ORGANELLE here — also CELLULAR_LOCALIZATION×1 elsewhere in the corpus
data/traits/morphology/spirochete_shaped.yaml	spirochete_shaped_periplasmic_flagella	INCONSISTENT_NODE_TYPE	WARN	node_id='periplasmic_flagella' type=ORGANELLE here — also CELLULAR_LOCALIZATION×1 elsewhere in the corpus
data/traits/morphology/staphylococcus_arrangement.yaml	staphylococcus_irregular_division_cluster	INCONSISTENT_NODE_TYPE	WARN	node_id='ftsz_ring' type=CELLULAR_LOCALIZATION here — also GENE_OR_PROTEIN×1 elsewhere in the corpus
data/traits/morphology/twitching_motility.yaml	twitching_type_iv_pilus_retraction	INCONSISTENT_NODE_TYPE	WARN	node_id='type_iv_pilus' type=CELLULAR_LOCALIZATION here — also GENE_OR_PROTEIN×2 elsewhere in the corpus
data/traits/physiology/chemolithoheterotrophic.yaml	chemolithoheterotrophic_inorganic_energy_organic_carbon	UNREACHABLE_FROM_TRAIT	WARN	node_id='sox_pathway' label='Sox sulfur-oxidation pathway' type=PATHWAY — in an island with no path to chemolithoheterotrophic_trait
data/traits/physiology/chemolithoheterotrophic.yaml	chemolithoheterotrophic_inorganic_energy_organic_carbon	UNREACHABLE_FROM_TRAIT	WARN	node_id='thiosulfate' label='thiosulfate' type=CHEMICAL — in an island with no path to chemolithoheterotrophic_trait
data/traits/physiology/chemolithoheterotrophic.yaml	chemolithoheterotrophic_inorganic_energy_organic_carbon	UNREACHABLE_FROM_TRAIT	WARN	node_id='sulfate' label='sulfate' type=CHEMICAL — in an island with no path to chemolithoheterotrophic_trait
data/traits/physiology/chemolithoheterotrophic.yaml	chemolithoheterotrophic_inorganic_energy_organic_carbon	UNREACHABLE_FROM_TRAIT	WARN	node_id='branched_thiosulfate_oxidation' label='branched thiosulfate oxidation pathway' type=PATHWAY — in an island with no path to chemolithoheterotrophic_trait
data/traits/physiology/chemolithoheterotrophic.yaml	chemolithoheterotrophic_inorganic_energy_organic_carbon	UNREACHABLE_FROM_TRAIT	WARN	node_id='elemental_sulfur' label='elemental sulfur' type=CHEMICAL — in an island with no path to chemolithoheterotrophic_trait
data/traits/physiology/chemolithoheterotrophic.yaml	chemolithoheterotrophic_inorganic_energy_organic_carbon	FRAGMENTED_GRAPH	WARN	components=3 of 18 node(s) (sizes: 13, 3, 2) — one record, several unrelated mechanisms
data/traits/physiology/chemolithotrophic.yaml	chemolithotrophic_inorganic_oxidation	UNREACHABLE_FROM_TRAIT	WARN	node_id='ammonia' label='ammonia' type=CHEMICAL — in an island with no path to chemolithotrophic_trait
data/traits/physiology/chemolithotrophic.yaml	chemolithotrophic_inorganic_oxidation	UNREACHABLE_FROM_TRAIT	WARN	node_id='ammonia_monooxygenase' label='ammonia monooxygenase' type=GENE_OR_PROTEIN — in an island with no path to chemolithotrophic_trait
data/traits/physiology/chemolithotrophic.yaml	chemolithotrophic_inorganic_oxidation	UNREACHABLE_FROM_TRAIT	WARN	node_id='hydroxylamine' label='hydroxylamine' type=CHEMICAL — in an island with no path to chemolithotrophic_trait
data/traits/physiology/chemolithotrophic.yaml	chemolithotrophic_inorganic_oxidation	UNREACHABLE_FROM_TRAIT	WARN	node_id='nitrite' label='nitrite' type=CHEMICAL — in an island with no path to chemolithotrophic_trait
data/traits/physiology/chemolithotrophic.yaml	chemolithotrophic_inorganic_oxidation	UNREACHABLE_FROM_TRAIT	WARN	node_id='sox_enzyme_system' label='Sox enzyme system' type=GENE_OR_PROTEIN — in an island with no path to chemolithotrophic_trait
data/traits/physiology/chemolithotrophic.yaml	chemolithotrophic_inorganic_oxidation	UNREACHABLE_FROM_TRAIT	WARN	node_id='thiosulfate' label='thiosulfate' type=CHEMICAL — in an island with no path to chemolithotrophic_trait
data/traits/physiology/chemolithotrophic.yaml	chemolithotrophic_inorganic_oxidation	UNREACHABLE_FROM_TRAIT	WARN	node_id='calvin_benson_bassham_cycle' label='Calvin-Benson-Bassham cycle' type=PATHWAY — in an island with no path to chemolithotrophic_trait
data/traits/physiology/chemolithotrophic.yaml	chemolithotrophic_inorganic_oxidation	UNREACHABLE_FROM_TRAIT	WARN	node_id='carbon_dioxide' label='carbon dioxide' type=CHEMICAL — in an island with no path to chemolithotrophic_trait
data/traits/physiology/chemolithotrophic.yaml	chemolithotrophic_inorganic_oxidation	UNREACHABLE_FROM_TRAIT	WARN	node_id='acidification' label='acidification' type=ENVIRONMENTAL_FACTOR — in an island with no path to chemolithotrophic_trait
data/traits/physiology/chemolithotrophic.yaml	chemolithotrophic_inorganic_oxidation	UNREACHABLE_FROM_TRAIT	WARN	node_id='nitrification_rate' label='nitrification rate' type=BIOLOGICAL_PROCESS — in an island with no path to chemolithotrophic_trait
data/traits/physiology/chemolithotrophic.yaml	chemolithotrophic_inorganic_oxidation	UNREACHABLE_FROM_TRAIT	WARN	node_id='nitrous_oxide' label='nitrous oxide' type=CHEMICAL — in an island with no path to chemolithotrophic_trait
data/traits/physiology/chemolithotrophic.yaml	chemolithotrophic_inorganic_oxidation	FRAGMENTED_GRAPH	WARN	components=5 of 15 node(s) (sizes: 4, 4, 3, 2, 2) — one record, several unrelated mechanisms
data/traits/physiology/chemoorganotrophic.yaml	chemoorganotrophic_organic_oxidation_energy	UNREACHABLE_FROM_TRAIT	WARN	node_id='aerobic_respiration' label='aerobic respiration' type=BIOLOGICAL_PROCESS — in an island with no path to chemoorganotrophic_trait
data/traits/physiology/chemoorganotrophic.yaml	chemoorganotrophic_organic_oxidation_energy	UNREACHABLE_FROM_TRAIT	WARN	node_id='anaerobic_respiration' label='anaerobic respiration' type=BIOLOGICAL_PROCESS — in an island with no path to chemoorganotrophic_trait
data/traits/physiology/chemoorganotrophic.yaml	chemoorganotrophic_organic_oxidation_energy	UNREACHABLE_FROM_TRAIT	WARN	node_id='ambient_oxygen' label='ambient molecular oxygen' type=ENVIRONMENTAL_FACTOR — in an island with no path to chemoorganotrophic_trait
data/traits/physiology/chemoorganotrophic.yaml	chemoorganotrophic_organic_oxidation_energy	UNREACHABLE_FROM_TRAIT	WARN	node_id='nitrate_nitrite' label='nitrate/nitrite' type=ENVIRONMENTAL_FACTOR — in an island with no path to chemoorganotrophic_trait
data/traits/physiology/chemoorganotrophic.yaml	chemoorganotrophic_organic_oxidation_energy	INCONSISTENT_NODE_TYPE	WARN	node_id='terminal_electron_acceptor' type=CHEMICAL here — also MOLECULAR_FUNCTION×2 elsewhere in the corpus
data/traits/physiology/chemoorganotrophic.yaml	chemoorganotrophic_organic_oxidation_energy	FRAGMENTED_GRAPH	WARN	components=3 of 18 node(s) (sizes: 14, 2, 2) — one record, several unrelated mechanisms
data/traits/physiology/chemotrophic.yaml	chemotrophic_chemical_redox_energy	INCONSISTENT_NODE_TYPE	WARN	node_id='terminal_electron_acceptor' type=CHEMICAL here — also MOLECULAR_FUNCTION×2 elsewhere in the corpus
data/traits/physiology/lithoautotrophic.yaml	lithoautotrophic_inorganic_donor_co2_fixation	UNREACHABLE_FROM_TRAIT	WARN	node_id='membrane_dehydrogenase' label='membrane-bound (de)hydrogenase' type=GENE_OR_PROTEIN — in an island with no path to lithoautotrophic_trait
data/traits/physiology/lithoautotrophic.yaml	lithoautotrophic_inorganic_donor_co2_fixation	UNREACHABLE_FROM_TRAIT	WARN	node_id='electron_transport_chain' label='electron transport chain' type=PATHWAY — in an island with no path to lithoautotrophic_trait
data/traits/physiology/lithoautotrophic.yaml	lithoautotrophic_inorganic_donor_co2_fixation	UNREACHABLE_FROM_TRAIT	WARN	node_id='proton_motive_force' label='proton motive force' type=STATE — in an island with no path to lithoautotrophic_trait
data/traits/physiology/lithoautotrophic.yaml	lithoautotrophic_inorganic_donor_co2_fixation	UNREACHABLE_FROM_TRAIT	WARN	node_id='atp_synthesis' label='ATP synthesis' type=BIOLOGICAL_PROCESS — in an island with no path to lithoautotrophic_trait
data/traits/physiology/lithoautotrophic.yaml	lithoautotrophic_inorganic_donor_co2_fixation	UNREACHABLE_FROM_TRAIT	WARN	node_id='reverse_electron_flow' label='reverse electron flow' type=BIOLOGICAL_PROCESS — in an island with no path to lithoautotrophic_trait
data/traits/physiology/lithoautotrophic.yaml	lithoautotrophic_inorganic_donor_co2_fixation	UNREACHABLE_FROM_TRAIT	WARN	node_id='nadh_reducing_equivalents' label='NAD(H) reducing equivalents' type=CHEMICAL — in an island with no path to lithoautotrophic_trait
data/traits/physiology/lithoautotrophic.yaml	lithoautotrophic_inorganic_donor_co2_fixation	UNREACHABLE_FROM_TRAIT	WARN	node_id='cytbc1_nadh_dehydrogenase' label='cytochrome bc1 and NADH dehydrogenase' type=GENE_OR_PROTEIN — in an island with no path to lithoautotrophic_trait
data/traits/physiology/lithoautotrophic.yaml	lithoautotrophic_inorganic_donor_co2_fixation	FRAGMENTED_GRAPH	WARN	components=3 of 16 node(s) (sizes: 9, 4, 3) — one record, several unrelated mechanisms
data/traits/physiology/lithoheterotrophic.yaml	lithoheterotrophic_inorganic_energy_organic_carbon	UNREACHABLE_FROM_TRAIT	WARN	node_id='conductive_pili_cytochromes' label='conductive pili and c-type cytochromes' type=GENE_OR_PROTEIN — in an island with no path to lithoheterotrophic_trait
data/traits/physiology/lithoheterotrophic.yaml	lithoheterotrophic_inorganic_energy_organic_carbon	UNREACHABLE_FROM_TRAIT	WARN	node_id='diet' label='direct interspecies electron transfer' type=BIOLOGICAL_PROCESS — in an island with no path to lithoheterotrophic_trait
data/traits/physiology/lithoheterotrophic.yaml	lithoheterotrophic_inorganic_energy_organic_carbon	FRAGMENTED_GRAPH	WARN	components=2 of 20 node(s) (sizes: 18, 2) — one record, several unrelated mechanisms
data/traits/physiology/methanotrophic.yaml	methanotrophic_methane_oxidation	DUPLICATE_GROUNDING	WARN	nodes=3;grounding=GO:0015050 (methane_monooxygenase, particulate_methane_monooxygenase, soluble_methane_monooxygenase)
data/traits/physiology/photoheterotrophic.yaml	photoheterotrophic_light_organic_carbon	INCONSISTENT_NODE_TYPE	WARN	node_id='membrane_potential' type=STATE here — also BIOLOGICAL_PROCESS×1, CHEMICAL×1, QUALITY×1 elsewhere in the corpus
data/traits/physiology/viable_but_nonculturable_state.yaml	vbnc_stress_induced_dormancy	INCONSISTENT_NODE_TYPE	WARN	node_id='oxidative_stress' type=BIOLOGICAL_PROCESS here — also ENVIRONMENTAL_FACTOR×1 elsewhere in the corpus
